column_0,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,column_42,column_43,column_44,column_45,column_46,column_47,column_48,column_49,column_50,column_51,column_52,column_53,column_54,column_55,column_56,column_57,column_58,column_59,column_60,column_61,column_62,column_63,column_64,column_65,column_66,column_67,column_68,column_69,column_70,column_71,column_72,column_73,column_74,column_75,column_76,column_77,column_78,column_79,column_80,column_81,column_82,column_83,column_84,column_85,column_86,column_87,column_88,column_89,column_90,column_91,column_92,column_93,column_94,column_95,column_96,column_97,column_98,column_99,column_100,column_101,column_102,column_103,column_104,column_105,column_106,column_107,column_108,column_109,URL,column_110
07.02.25 17:28:31,Letzter Preis,"95,57",Veränderung zum Vortag,-0.01%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.01 / -0.01%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"95,57",Tagestief/-hoch,"95,365 / 95,57",52-Wochentief/-hoch,"91,84 / 95,63",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,2883",Rendite in % zu Brief,"2,1302",Rendite in % zu Geld,"2,2883",Stückzinsberechnung,k.A.,Stückzinsen in %,"0,1385",Aufgelaufene Stückzinstage,81,Duration in Jahren,"2,763",Modified Duration,"2,595",Kupon,0.625%,Erster Zinstermin,22.11.2019,Anzahl Zinstermine,Jährlich,Zinslauf ab,20.11.2018,Tief,"94,535","94,535","93,99","91,84","88,00","88,00",Hoch,"95,63","95,63","95,63","95,63","95,63","102,17",Entwicklung,0.62%,0.77%,1.63%,3.13%,6.04%,-5.32%,Emittent,International Bank for Reconstruction and Development,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,20.11.2018,Emissionsvolumen,850.000.000,Umlaufendes Volumen,850.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,16.11.2018,Fälligkeit,22.11.2027,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,https://www.boerse-frankfurt.de/anleihe/xs1912495691-international-bank-for-reconstruction-and-development-0-625-18-27,
07.02.25 17:28:06,Letzter Preis,"93,97",Veränderung zum Vortag,-0.02%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.02 / -0.02%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"93,97",Tagestief/-hoch,"93,97 / 94,01",52-Wochentief/-hoch,"90,19 / 94,595",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,5813",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,9320",Aufgelaufene Stückzinstage,341,Duration in Jahren,"4,005",Modified Duration,"3,611",Kupon,1.000%,Erster Zinstermin,07.03.2020,Anzahl Zinstermine,Jährlich,Zinslauf ab,07.03.2019,Tief,"93,05","92,88","92,19","90,19","82,895","80,43",Hoch,"94,01","94,595","94,595","94,595","94,595","102,63",Entwicklung,0.34%,0.85%,1.93%,2.87%,8.01%,-8.12%,Emittent,"Polen, Republik",Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,07.03.2019,Emissionsvolumen,1.500.000.000,Umlaufendes Volumen,1.500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,04.03.2019,Fälligkeit,07.03.2029,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,,https://www.boerse-frankfurt.de/anleihe/xs1958534528-polen-republik-1-19-29,
07.02.25 09:21:51,Letzter Preis,"72,11",Veränderung zum Vortag,0.04%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.03 / 0.04%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"72,11",Tagestief/-hoch,"72,11 / 72,11",52-Wochentief/-hoch,"67,70 / 75,22",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,7863",Rendite in % zu Brief,"3,5338",Rendite in % zu Geld,"3,7855",Stückzinsberechnung,k.A.,Stückzinsen in %,"1,8586",Aufgelaufene Stückzinstage,340,Duration in Jahren,"18,322",Modified Duration,"7,490",Kupon,2.000%,Erster Zinstermin,08.03.2020,Anzahl Zinstermine,Jährlich,Zinslauf ab,07.03.2019,Tief,"70,93","70,93","70,93","67,70","61,76","61,76",Hoch,"72,53","75,22","75,22","75,22","75,22","112,83",Entwicklung,-0.58%,0.03%,0.15%,1.74%,1.12%,-36.09%,Emittent,"Polen, Republik",Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,07.03.2019,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,04.03.2019,Fälligkeit,08.03.2049,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,https://www.boerse-frankfurt.de/anleihe/xs1960361720-polen-republik-2-19-49,
07.02.25 17:28:06,Letzter Preis,"96,78",Veränderung zum Vortag,0.00%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.004 / 0.00%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"96,78",Tagestief/-hoch,"96,78 / 97,284",52-Wochentief/-hoch,"93,265 / 97,307",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,9539",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,2655",Aufgelaufene Stückzinstage,259,Duration in Jahren,"1,290",Modified Duration,"1,243",Kupon,0.375%,Erster Zinstermin,28.05.2020,Anzahl Zinstermine,Jährlich,Zinslauf ab,28.05.2019,Tief,"96,273","96,184","95,246","93,265","89,575","89,145",Hoch,"97,307","97,307","97,307","97,307","97,307","99,65",Entwicklung,0.42%,0.19%,1.56%,3.31%,5.69%,-1.82%,Emittent,Nordea Bank Abp,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,28.05.2019,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,23.05.2019,Fälligkeit,28.05.2026,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,,https://www.boerse-frankfurt.de/anleihe/xs2003499386-nordea-bank-abp-0-375-19-26,
07.02.25 09:21:51,Letzter Preis,"91,62",Veränderung zum Vortag,0.05%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.05 / 0.05%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"91,62",Tagestief/-hoch,"91,62 / 91,62",52-Wochentief/-hoch,"87,76 / 91,73",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,8882",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,4799",Aufgelaufene Stückzinstage,207,Duration in Jahren,"4,370",Modified Duration,"3,852",Kupon,0.848%,Erster Zinstermin,19.07.2020,Anzahl Zinstermine,Jährlich,Zinslauf ab,19.07.2019,Tief,"90,09","90,09","89,18","87,76","78,54","78,54",Hoch,"91,69","91,73","91,73","91,73","91,73","96,64",Entwicklung,1.13%,1.34%,2.17%,3.65%,7.69%,-4.58%,Emittent,Mitsubishi UFJ Financial Group Inc.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,200.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,19.07.2019,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,16.11.2020,Fälligkeit,19.07.2029,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,200.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/xs2028900087-mitsubishi-ufj-financial-group-inc-0-848-19-29,
07.02.25 17:28:06,Letzter Preis,"88,395",Veränderung zum Vortag,-0.04%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.035 / -0.04%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"88,395",Tagestief/-hoch,"88,395 / 89,095",52-Wochentief/-hoch,"83,375 / 89,32",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,8517",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,3339",Aufgelaufene Stückzinstage,349,Duration in Jahren,"5,011",Modified Duration,"4,348",Kupon,0.350%,Erster Zinstermin,28.02.2020,Anzahl Zinstermine,Jährlich,Zinslauf ab,28.08.2019,Tief,"86,73","86,73","86,21","83,375","78,085","73,95",Hoch,"89,105","89,32","89,32","89,32","89,32","95,94",Entwicklung,1.20%,0.84%,2.48%,5.23%,9.48%,-6.76%,Emittent,E.ON SE,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,28.08.2019,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,27.08.2019,Fälligkeit,28.02.2030,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/xs2047500926-e-on-se-0-35-19-30,
07.02.25 09:21:51,Letzter Preis,"95,99",Veränderung zum Vortag,0.01%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.01 / 0.01%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"95,99",Tagestief/-hoch,"95,99 / 95,99",52-Wochentief/-hoch,"91,30 / 95,99",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,7517",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0523",Aufgelaufene Stückzinstage,153,Duration in Jahren,"1,580",Modified Duration,"1,514",Kupon,0.125%,Erster Zinstermin,11.09.2020,Anzahl Zinstermine,Jährlich,Zinslauf ab,11.09.2019,Tief,"95,29","95,04","93,77","91,30","86,73","86,59",Hoch,"95,99","95,99","95,99","95,99","95,99","97,74",Entwicklung,0.62%,0.77%,2.37%,4.77%,8.39%,-0.67%,Emittent,SpareBank 1 SMN,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,11.09.2019,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,06.09.2019,Fälligkeit,11.09.2026,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/xs2051032444-sparebank-1-smn-0-125-19-26,
07.02.25 08:12:43,Letzter Preis,"95,823",Veränderung zum Vortag,0.04%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.043 / 0.04%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"95,823",Tagestief/-hoch,"95,823 / 95,823",52-Wochentief/-hoch,"90,89 / 95,823",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,0575",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,1425",Aufgelaufene Stückzinstage,139,Duration in Jahren,"1,618",Modified Duration,"1,541",Kupon,0.375%,Erster Zinstermin,25.09.2020,Anzahl Zinstermine,Jährlich,Zinslauf ab,25.09.2019,Tief,"95,272","94,981","93,555","90,89","84,56","82,035",Hoch,"95,823","95,823","95,823","95,823","95,823","97,165",Entwicklung,0.43%,0.89%,2.42%,5.05%,8.71%,-1.36%,Emittent,Raiffeisen Bank International AG,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,25.09.2019,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,19.09.2019,Fälligkeit,25.09.2026,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,ODDO BHF SE,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/xs2055627538-raiffeisen-bank-international-ag-0-375-19-26,
07.02.25 09:21:51,Letzter Preis,"71,86",Veränderung zum Vortag,0.17%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.12 / 0.17%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"71,86",Tagestief/-hoch,"71,86 / 71,86",52-Wochentief/-hoch,"67,92 / 73,90",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,0126",Rendite in % zu Brief,"2,9031",Rendite in % zu Geld,"3,0116",Stückzinsberechnung,k.A.,Stückzinsen in %,"0,1402",Aufgelaufene Stückzinstage,82,Duration in Jahren,"14,023",Modified Duration,"9,045",Kupon,0.625%,Erster Zinstermin,21.11.2020,Anzahl Zinstermine,Jährlich,Zinslauf ab,19.11.2019,Tief,"69,03","69,03","69,03","67,92","61,85","61,85",Hoch,"71,86","73,90","73,90","73,90","73,90","96,42",Entwicklung,1.97%,0.64%,0.66%,2.85%,5.24%,-24.86%,Emittent,KommuneKredit,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,19.11.2019,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,16.09.2020,Fälligkeit,21.11.2039,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/xs2081058096-kommunekredit-0-625-19-39,
07.02.25 17:00:08,Letzter Preis,"85,33",Veränderung zum Vortag,-0.40%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.34 / -0.40%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"85,33",Tagestief/-hoch,"85,33 / 85,67",52-Wochentief/-hoch,"76,99 / 87,58",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,6831",Rendite in % zu Brief,"3,5431",Rendite in % zu Geld,"3,6939",Stückzinsberechnung,k.A.,Stückzinsen in %,"0,3541",Aufgelaufene Stückzinstage,69,Duration in Jahren,"8,982",Modified Duration,"6,299",Kupon,1.875%,Erster Zinstermin,04.12.2020,Anzahl Zinstermine,Jährlich,Zinslauf ab,04.12.2019,Tief,"83,50","83,50","81,21","76,99","65,37","61,35",Hoch,"85,81","87,58","87,58","87,58","87,58","92,91",Entwicklung,0.34%,0.83%,4.92%,7.62%,14.75%,-6.70%,Emittent,Merlin Properties SOCIMI S.A.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,04.12.2019,Emissionsvolumen,600.000.000,Umlaufendes Volumen,600.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,02.12.2019,Fälligkeit,04.12.2034,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/xs2089229806-merlin-properties-socimi-s-a-1-875-19-34,
07.02.25 09:21:51,Letzter Preis,"92,78",Veränderung zum Vortag,0.02%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.02 / 0.02%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"92,78",Tagestief/-hoch,"92,78 / 92,78",52-Wochentief/-hoch,"88,46 / 93,14",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,5904",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,2071",Aufgelaufene Stückzinstage,202,Duration in Jahren,"3,433",Modified Duration,"3,144",Kupon,0.375%,Erster Zinstermin,24.07.2020,Anzahl Zinstermine,Jährlich,Zinslauf ab,24.01.2020,Tief,"91,92","91,92","90,86","88,46","84,76","84,68",Hoch,"92,78","93,14","93,14","93,14","93,14","99,27",Entwicklung,0.52%,0.68%,2.11%,3.80%,6.22%,-4.80%,Emittent,Red Eléctrica Financiaciones S.A.U.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,24.01.2020,Emissionsvolumen,700.000.000,Umlaufendes Volumen,700.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,16.11.2020,Fälligkeit,24.07.2028,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/xs2103013210-red-electrica-financiaciones-s-a-u-0-375-20-28,
07.02.25 09:21:51,Letzter Preis,"99,32",Veränderung zum Vortag,-0.03%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.03 / -0.03%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,32",Tagestief/-hoch,"99,32 / 99,32",52-Wochentief/-hoch,"96,52 / 99,35",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,8908",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,5740",Aufgelaufene Stückzinstage,240,Duration in Jahren,"0,344",Modified Duration,"0,341",Kupon,0.875%,Erster Zinstermin,16.06.2020,Anzahl Zinstermine,Jährlich,Zinslauf ab,14.04.2020,Tief,"99,06","98,81","97,75","96,52","93,60","92,03",Hoch,"99,35","99,35","99,35","99,35","99,35","101,975",Entwicklung,0.22%,0.51%,1.61%,2.84%,4.67%,-1.76%,Emittent,Iberdrola Finanzas S.A.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,14.04.2020,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,06.04.2020,Fälligkeit,16.06.2025,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/xs2153405118-iberdrola-finanzas-s-a-0-875-20-25,
07.02.25 09:21:51,Letzter Preis,"88,20",Veränderung zum Vortag,0.09%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.08 / 0.09%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"88,20",Tagestief/-hoch,"88,20 / 88,20",52-Wochentief/-hoch,"83,71 / 88,70",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,5195",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0730",Aufgelaufene Stückzinstage,267,Duration in Jahren,"5,259",Modified Duration,"4,613",Kupon,0.100%,Erster Zinstermin,20.05.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,20.05.2020,Tief,"86,69","86,69","86,48","83,71","78,71","78,67",Hoch,"88,23","88,70","88,70","88,70","88,70","95,93",Entwicklung,0.94%,0.67%,1.99%,4.08%,8.53%,-7.63%,Emittent,EUROFIMA Europäische Gesellschaft für die Finanzierung von Eisen,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,20.05.2020,Emissionsvolumen,800.000.000,Umlaufendes Volumen,800.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,14.05.2020,Fälligkeit,20.05.2030,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/xs2176621253-eurofima-europaeische-gesellschaft-fuer-die-finanzierung-von-eisen-0-1-20-30,
07.02.25 09:21:51,Letzter Preis,"98,93",Veränderung zum Vortag,0.01%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.01 / 0.01%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"98,93",Tagestief/-hoch,"98,93 / 98,93",52-Wochentief/-hoch,"94,95 / 99,04",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,8360",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,3829",Aufgelaufene Stückzinstage,213,Duration in Jahren,"2,380",Modified Duration,"2,224",Kupon,2.375%,Erster Zinstermin,13.07.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,13.07.2020,Tief,"98,17","98,17","96,75","94,95","90,26","86,40",Hoch,"98,93","99,04","99,04","99,04","99,04","104,32",Entwicklung,0.49%,0.45%,2.25%,3.13%,5.82%,-5.15%,Emittent,Merlin Properties SOCIMI S.A.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,13.07.2020,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,08.07.2020,Fälligkeit,13.07.2027,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/xs2201946634-merlin-properties-socimi-s-a-2-375-20-27,
07.02.25 17:00:08,Letzter Preis,"84,99",Veränderung zum Vortag,-0.39%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.33 / -0.39%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"84,99",Tagestief/-hoch,"84,88 / 85,35",52-Wochentief/-hoch,"80,71 / 85,60",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,5319",Rendite in % zu Brief,"3,4482",Rendite in % zu Geld,"3,5219",Stückzinsberechnung,k.A.,Stückzinsen in %,"0,4820",Aufgelaufene Stückzinstage,141,Duration in Jahren,"7,285",Modified Duration,"5,593",Kupon,1.250%,Erster Zinstermin,23.09.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,23.09.2020,Tief,"81,40","81,40","81,40","80,71","73,27","73,27",Hoch,"85,60","85,60","85,60","85,60","85,60","99,88",Entwicklung,2.93%,3.02%,2.71%,3.94%,6.97%,-12.23%,Emittent,Volkswagen International Finance N.V.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,23.09.2020,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,18.09.2020,Fälligkeit,23.09.2032,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/xs2234567662-volkswagen-international-finance-n-v-1-25-20-32,
