column_0,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,column_42,column_43,column_44,column_45,column_46,column_47,column_48,column_49,column_50,column_51,column_52,column_53,column_54,column_55,column_56,column_57,column_58,column_59,column_60,column_61,column_62,column_63,column_64,column_65,column_66,column_67,column_68,column_69,column_70,column_71,column_72,column_73,column_74,column_75,column_76,column_77,column_78,column_79,column_80,column_81,column_82,column_83,column_84,column_85,column_86,column_87,column_88,column_89,column_90,column_91,column_92,column_93,column_94,column_95,column_96,column_97,column_98,column_99,column_100,column_101,column_102,column_103,column_104,column_105,column_106,URL,column_107,column_108
24.01.25 17:00:50,Letzter Preis,"87,75",Veränderung zum Vortag,-0.17%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.15 / -0.17%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"87,75",Tagestief/-hoch,"87,65 / 88,00",52-Wochentief/-hoch,"83,55 / 90,40",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,5252",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,4205",Aufgelaufene Stückzinstage,292,Duration in Jahren,"7,668",Modified Duration,"5,771",Kupon,1.780%,Erster Zinstermin,11.04.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,11.04.2022,Tief,"87,10","87,10","85,45","83,55","78,65","77,45",Hoch,"89,05","90,40","90,40","90,40","90,40","97,90",Entwicklung,-1.35%,-0.57%,2.45%,3.91%,5.91%,-10.18%,Emittent,Landesbank Hessen-Thüringen Girozentrale,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,11.04.2022,Emissionsvolumen,100.000.000,Umlaufendes Volumen,10.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,11.04.2022,Fälligkeit,11.04.2033,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,BAADER BANK AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/de000hlb72x6-landesbank-hessen-thueringen-girozentrale-1-78-22-33,Fortlaufende Auktion,
24.01.25 17:00:50,Letzter Preis,"99,25",Veränderung zum Vortag,0.05%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.05 / 0.05%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,25",Tagestief/-hoch,"99,20 / 99,25",52-Wochentief/-hoch,"96,35 / 99,25",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,4309",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,5350",Aufgelaufene Stückzinstage,261,Duration in Jahren,"0,286",Modified Duration,"0,284",Kupon,0.750%,Erster Zinstermin,12.05.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,12.05.2022,Tief,"99,00","98,55","97,50","96,35","92,90","92,90",Hoch,"99,25","99,25","99,25","99,25","99,25","99,85",Entwicklung,0.20%,0.66%,1.69%,2.96%,5.36%,-0.45%,Emittent,Landesbank Hessen-Thüringen Girozentrale,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,12.05.2022,Emissionsvolumen,100.000.000,Umlaufendes Volumen,27.889.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,12.05.2022,Fälligkeit,12.05.2025,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/de000hlb73a2-landesbank-hessen-thueringen-girozentrale-0-75-22-25,,
24.01.25 17:25:06,Letzter Preis,"99,703",Veränderung zum Vortag,0.00%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.002 / 0.00%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,703",Tagestief/-hoch,"99,703 / 99,709",52-Wochentief/-hoch,"96,85 / 99,709",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"4,3571",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,1689",Aufgelaufene Stückzinstage,329,Duration in Jahren,"0,100",Modified Duration,"0,099",Kupon,1.300%,Erster Zinstermin,05.03.2016,Anzahl Zinstermine,Jährlich,Zinslauf ab,05.03.2015,Tief,"99,496","98,896","97,90","96,85","93,55","93,55",Hoch,"99,709","99,709","99,709","99,709","99,709","101,85",Entwicklung,0.19%,0.76%,1.79%,2.73%,5.73%,-2.11%,Emittent,UniCredit Bank GmbH,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,05.03.2015,Emissionsvolumen,100.000.000,Umlaufendes Volumen,30.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,06.03.2015,Fälligkeit,05.03.2025,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/de000hv2alm3-unicredit-bank-gmbh-1-3-15-25,,
24.01.25 17:00:16,Letzter Preis,"99,47",Veränderung zum Vortag,-0.08%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.08 / -0.08%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,47",Tagestief/-hoch,"99,43 / 99,47",52-Wochentief/-hoch,"98,50 / 100,93",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,4930",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,1664",Aufgelaufene Stückzinstage,18,Duration in Jahren,"4,644",Modified Duration,"3,918",Kupon,3.375%,Erster Zinstermin,10.01.2025,Anzahl Zinstermine,Jährlich,Zinslauf ab,21.11.2024,Tief,"98,50","98,50","98,50","98,50","98,50","98,50",Hoch,"99,83","100,93","100,93","100,93","100,93","100,93",Entwicklung,-0.23%,-0.45%,-0.45%,-0.45%,-0.45%,-0.45%,Emittent,Nykredit Realkredit A/S,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,21.11.2024,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,15.11.2024,Fälligkeit,10.01.2030,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Nein,Kleinste handelbare Einheit,100.000,Spezialist,WALTER LUDWIG GMBH WERTPAPIERHANDELSBANK,https://www.boerse-frankfurt.de/anleihe/dk0030523386-nykredit-realkredit-a-s-3-375-24-30,Handelsmodell,Fortlaufende Auktion
24.01.25 17:25:00,Letzter Preis,"90,88",Veränderung zum Vortag,-0.54%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.49 / -0.54%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"90,88",Tagestief/-hoch,"90,88 / 91,51",52-Wochentief/-hoch,"87,09 / 94,14",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,0892",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,3392",Aufgelaufene Stückzinstage,62,Duration in Jahren,"8,979",Modified Duration,"6,658",Kupon,2.000%,Erster Zinstermin,27.11.2015,Anzahl Zinstermine,Jährlich,Zinslauf ab,27.11.2014,Tief,"90,12","90,12","88,98","87,09","81,36","81,36",Hoch,"92,55","94,14","94,14","94,14","94,14","118,60",Entwicklung,-1.71%,-1.13%,2.04%,3.35%,3.90%,-23.31%,Emittent,Banco Santander S.A.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,27.11.2014,Emissionsvolumen,1.250.000.000,Umlaufendes Volumen,1.250.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,14.11.2014,Fälligkeit,27.11.2034,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/es0413900376-banco-santander-s-a-2-14-34,,
24.01.25 17:00:50,Letzter Preis,"74,00",Veränderung zum Vortag,-0.20%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.15 / -0.20%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"74,00",Tagestief/-hoch,"73,95 / 74,07",52-Wochentief/-hoch,"68,41 / 76,77",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,7087",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,5070",Aufgelaufene Stückzinstage,212,Duration in Jahren,"10,821",Modified Duration,"7,139",Kupon,0.875%,Erster Zinstermin,30.06.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,30.06.2021,Tief,"72,76","72,76","72,17","68,41","62,93","60,01",Hoch,"75,20","76,77","76,77","76,77","76,77","96,29",Entwicklung,-1.56%,-0.90%,2.17%,3.79%,5.22%,-23.08%,Emittent,Gecina S.A.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,30.06.2021,Emissionsvolumen,550.000.000,Umlaufendes Volumen,550.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,24.06.2021,Fälligkeit,30.06.2036,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,BAADER BANK AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/fr00140049a8-gecina-s-a-0-875-21-36,Fortlaufende Auktion,
24.01.25 09:08:44,Letzter Preis,"92,52",Veränderung zum Vortag,0.16%,24.01.25 17:29:46,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.15 / 0.16%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"92,52",Tagestief/-hoch,"92,52 / 92,52",52-Wochentief/-hoch,"91,05 / 92,77",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"4,1347",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,9458",Aufgelaufene Stückzinstage,356,Duration in Jahren,"5,732",Modified Duration,"4,490",Kupon,2.000%,Erster Zinstermin,07.02.2025,Anzahl Zinstermine,Jährlich,Zinslauf ab,07.02.2024,Tief,"91,35","91,05","91,05","91,05","91,05","91,05",Hoch,"92,52","92,77","92,77","92,77","92,77","92,77",Entwicklung,0.34%,1.48%,1.48%,1.48%,1.48%,1.48%,Emittent,Orpar S.A.,Branche,Ausländische Wandelanleihen/Optionsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,07.02.2024,Emissionsvolumen,200.000.000,Umlaufendes Volumen,200.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,25.11.2024,Fälligkeit,07.02.2031,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/fr001400nf10-orpar-s-a-2-24-31,Fortlaufende Auktion,
24.01.25 08:32:44,Letzter Preis,"101,27",Veränderung zum Vortag,-0.08%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.085 / -0.08%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"101,27",Tagestief/-hoch,"101,27 / 101,27",52-Wochentief/-hoch,"96,045 / 103,355",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,7533",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,0836",Aufgelaufene Stückzinstage,96,Duration in Jahren,"3,547",Modified Duration,"3,091",Kupon,4.128%,Erster Zinstermin,24.10.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,24.10.2022,Tief,"100,765","100,765","100,59","96,045","96,045","96,045",Hoch,"101,545","103,355","103,355","103,355","103,355","103,355",Entwicklung,-0.44%,-1.24%,0.68%,1.65%,1.65%,1.65%,Emittent,SATA Air Acores - Sociedade Acoriana de Transportes Aereos S.A.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,24.10.2022,Emissionsvolumen,65.000.000,Umlaufendes Volumen,65.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,04.03.2024,Fälligkeit,24.10.2028,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,ODDO BHF SE,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/ptsaodom0007-sata-air-acores-sociedade-acoriana-de-transportes-aereos-s-a-4-128-22-28,,
24.01.25 08:00:22,Letzter Preis,"99,132",Veränderung zum Vortag,0.04%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.04 / 0.04%,Spread absolut / relativ,0 / 0%,Tagesumsatz in US-Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,132",Tagestief/-hoch,"99,132 / 99,132",52-Wochentief/-hoch,"97,138 / 99,384",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"4,8611",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,1399",Aufgelaufene Stückzinstage,13,Duration in Jahren,"0,956",Modified Duration,"0,934",Kupon,3.875%,Erster Zinstermin,15.07.2019,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,15.01.2019,Tief,"98,958","98,717","98,049","97,138","95,36","95,035",Hoch,"99,132","99,132","99,384","99,384","99,384","106,48",Entwicklung,0.13%,0.32%,1.10%,1.36%,0.29%,-6.84%,Emittent,AT & T Inc.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,2.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,15.01.2019,Emissionsvolumen,541.141.000,Umlaufendes Volumen,541.141.000,Emissionswährung,USD,Depotwährung,USD,Notierungsaufnahme,29.10.2019,Fälligkeit,15.01.2026,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,2.000,Spezialist,ODDO BHF SE,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/us00206rht23-at-t-inc-3-875-19-26,Fortlaufende Auktion,
24.01.25 09:08:44,Letzter Preis,"98,27",Veränderung zum Vortag,-0.01%,24.01.25 17:29:47,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.01 / -0.01%,Spread absolut / relativ,0 / 0%,Tagesumsatz in US-Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"98,27",Tagestief/-hoch,"98,27 / 98,27",52-Wochentief/-hoch,"98,07 / 99,07",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"5,0035",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,4330",Aufgelaufene Stückzinstage,43,Duration in Jahren,"1,357",Modified Duration,"1,312",Kupon,3.625%,Erster Zinstermin,15.12.2023,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,29.06.2023,Tief,"98,07","98,07","98,07","98,07","98,07","98,07",Hoch,"98,58","99,07","99,07","99,07","99,07","99,07",Entwicklung,-0.39%,-0.81%,-0.81%,-0.81%,-0.81%,-0.81%,Emittent,American Water Capital Corp.,Branche,Ausländische Wandelanleihen/Optionsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,29.06.2023,Emissionsvolumen,1.035.000.000,Umlaufendes Volumen,1.035.000.000,Emissionswährung,USD,Depotwährung,USD,Notierungsaufnahme,16.12.2024,Fälligkeit,15.06.2026,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/us03040wbe49-american-water-capital-corp-3-625-23-26,,
24.01.25 17:25:00,Letzter Preis,"90,13",Veränderung zum Vortag,0.52%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.47 / 0.52%,Spread absolut / relativ,0 / 0%,Tagesumsatz in US-Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"90,13",Tagestief/-hoch,"89,89 / 90,17",52-Wochentief/-hoch,"87,89 / 99,11",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"5,9737",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,6088",Aufgelaufene Stückzinstage,117,Duration in Jahren,"11,241",Modified Duration,"6,191",Kupon,4.950%,Erster Zinstermin,01.04.2011,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,16.09.2010,Tief,"87,89","87,89","87,89","87,89","81,42","81,42",Hoch,"90,63","94,79","99,11","99,11","99,11","121,22",Entwicklung,0.00%,-4.06%,-2.34%,-4.29%,-6.67%,-25.15%,Emittent,Amgen Inc.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,2.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,16.09.2010,Emissionsvolumen,600.000.000,Umlaufendes Volumen,600.000.000,Emissionswährung,USD,Depotwährung,USD,Notierungsaufnahme,23.05.2011,Fälligkeit,01.10.2041,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,2.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/us031162be93-amgen-inc-4-95-10-41,Fortlaufende Auktion,
24.01.25 17:25:00,Letzter Preis,"85,52",Veränderung zum Vortag,-0.21%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.18 / -0.21%,Spread absolut / relativ,0 / 0%,Tagesumsatz in US-Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"85,52",Tagestief/-hoch,"85,52 / 86,09",52-Wochentief/-hoch,"83,57 / 96,09",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"6,0299",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,9906",Aufgelaufene Stückzinstage,147,Duration in Jahren,"14,566",Modified Duration,"4,715",Kupon,4.875%,Erster Zinstermin,01.03.2023,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,18.08.2022,Tief,"83,57","83,57","83,57","83,57","77,12","77,12",Hoch,"86,75","91,85","96,09","96,09","96,96","100,64",Entwicklung,-0.21%,-3.72%,-3.27%,-4.76%,-9.09%,-14.10%,Emittent,Amgen Inc.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,2.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,18.08.2022,Emissionsvolumen,1.000.000.000,Umlaufendes Volumen,1.000.000.000,Emissionswährung,USD,Depotwährung,USD,Notierungsaufnahme,17.08.2022,Fälligkeit,01.03.2053,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,2.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/us031162dk36-amgen-inc-4-875-22-53,Fortlaufende Auktion,
24.01.25 09:08:43,Letzter Preis,"92,39",Veränderung zum Vortag,0.12%,24.01.25 17:29:46,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.11 / 0.12%,Spread absolut / relativ,0 / 0%,Tagesumsatz in US-Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"92,39",Tagestief/-hoch,"92,39 / 92,39",52-Wochentief/-hoch,"91,24 / 95,94",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"6,5947",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,2350",Aufgelaufene Stückzinstage,117,Duration in Jahren,"3,015",Modified Duration,"2,710",Kupon,3.800%,Erster Zinstermin,01.04.2018,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,21.12.2017,Tief,"91,36","91,36","91,36","91,24","88,78","87,69",Hoch,"92,53","94,70","95,94","95,94","95,94","104,68",Entwicklung,0.18%,-2.36%,-0.48%,-0.43%,0.98%,-11.07%,Emittent,Marathon Petroleum Corp.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,2.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,21.12.2017,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,USD,Depotwährung,USD,Notierungsaufnahme,18.12.2017,Fälligkeit,01.04.2028,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,2.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/us03349maa36-marathon-petroleum-corp-3-8-17-28,Fortlaufende Auktion,
24.01.25 17:00:49,Letzter Preis,"100,16",Veränderung zum Vortag,0.25%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.25 / 0.25%,Spread absolut / relativ,0 / 0%,Tagesumsatz in US-Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"100,16",Tagestief/-hoch,"100,00 / 100,16",52-Wochentief/-hoch,"97,82 / 103,48",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"4,8609",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"2,0478",Aufgelaufene Stückzinstage,152,Duration in Jahren,"3,754",Modified Duration,"3,391",Kupon,4.850%,Erster Zinstermin,26.08.2024,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,26.02.2024,Tief,"99,205","99,205","99,205","97,82","97,82","97,82",Hoch,"100,38","101,43","103,48","103,48","103,48","103,48",Entwicklung,0.13%,-1.06%,-0.37%,0.36%,0.36%,0.36%,Emittent,AstraZeneca Finance LLC,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,2.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,26.02.2024,Emissionsvolumen,1.250.000.000,Umlaufendes Volumen,1.250.000.000,Emissionswährung,USD,Depotwährung,USD,Notierungsaufnahme,23.02.2024,Fälligkeit,26.02.2029,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,2.000,Spezialist,BAADER BANK AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/us04636nal73-astrazeneca-finance-llc-4-85-24-29,Fortlaufende Auktion,
24.01.25 09:08:43,Letzter Preis,"86,64",Veränderung zum Vortag,0.02%,24.01.25 17:29:45,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.02 / 0.02%,Spread absolut / relativ,0 / 0%,Tagesumsatz in US-Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"86,64",Tagestief/-hoch,"86,64 / 86,64",52-Wochentief/-hoch,"83,15 / 89,29",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"5,1385",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0885",Aufgelaufene Stückzinstage,13,Duration in Jahren,"5,552",Modified Duration,"4,729",Kupon,2.450%,Erster Zinstermin,15.07.2020,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,22.05.2020,Tief,"85,75","85,75","84,85","83,15","77,97","77,97",Hoch,"86,83","88,14","89,29","89,29","89,29","99,43",Entwicklung,0.22%,-0.97%,1.10%,1.59%,2.07%,-12.86%,Emittent,Avalonbay Communities Inc.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,2.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,22.05.2020,Emissionsvolumen,600.000.000,Umlaufendes Volumen,600.000.000,Emissionswährung,USD,Depotwährung,USD,Notierungsaufnahme,01.06.2021,Fälligkeit,15.01.2031,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,2.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/us05348ebh18-avalonbay-communities-inc-2-45-20-31,Fortlaufende Auktion,
