Name,Clean_Company_Maturity,WKN,URL,ISIN,Company + Kupon and Maturity,Company,Kupon_Maturity,Coupon,Maturity_Start,Maturity_End,is_green
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 1% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 1 20 30,DFK0AQ,https://www.boerse-frankfurt.de/anleihe/de000dda0y87-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-20-30,de000dda0y87,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,1 20 30,1,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 1% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 1 20 30,DFK0AQ,https://www.boerse-frankfurt.de/anleihe/de000dda0wr8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-20-30,de000dda0wr8,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,1 20 30,1,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,6% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 6 20 30,DFK0AT,https://www.boerse-frankfurt.de/anleihe/de000dfk0at6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-6-20-30,de000dfk0at6,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-6-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 6 20 30,0.6,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,6% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 6 20 30,DFK0AT,https://www.boerse-frankfurt.de/anleihe/de000dda0w22-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-6-20-30,de000dda0w22,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-6-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 6 20 30,0.6,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 3,985% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 3 985 20 30,DFK0AU,https://www.boerse-frankfurt.de/anleihe/de000dfk0au4-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-985-20-30,de000dfk0au4,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-3-985-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,3 985 20 30,3.985,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 1,05% 20/33",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 1 05 20 33,DFK0AV,https://www.boerse-frankfurt.de/anleihe/de000dfk0av2-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-05-20-33,de000dfk0av2,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-05-20-33,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,1 05 20 33,1.05,20,33,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,85% 20/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 85 20 28,DFK0AX,https://www.boerse-frankfurt.de/anleihe/de000dfk0ax8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-85-20-28,de000dfk0ax8,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-85-20-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 85 20 28,0.85,20,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,85% 20/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 85 20 28,DFK0AX,https://www.boerse-frankfurt.de/anleihe/de000dda0yy0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-85-20-28,de000dda0yy0,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-85-20-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 85 20 28,0.85,20,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,65% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 65 20 30,DFK0AY,https://www.boerse-frankfurt.de/anleihe/de000dfk0ay6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-65-20-30,de000dfk0ay6,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-65-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 65 20 30,0.65,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,65% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 65 20 30,DFK0AY,https://www.boerse-frankfurt.de/anleihe/de000dfk0cj3-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-65-20-30,de000dfk0cj3,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-65-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 65 20 30,0.65,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,65% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 65 20 30,DFK0AY,https://www.boerse-frankfurt.de/anleihe/de000dda0x05-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-65-20-30,de000dda0x05,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-65-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 65 20 30,0.65,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 1% 20/35",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 1 20 35,DFK0B0,https://www.boerse-frankfurt.de/anleihe/de000dfk0b05-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-20-35,de000dfk0b05,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-20-35,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,1 20 35,1,20,35,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 1,259% 20/27",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 1 259 20 27,DFK0B1,https://www.boerse-frankfurt.de/anleihe/de000dfk0b13-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-259-20-27,de000dfk0b13,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-259-20-27,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,1 259 20 27,1.259,20,27,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 1,576% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 1 576 20 30,DFK0B2,https://www.boerse-frankfurt.de/anleihe/de000dfk0b21-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-576-20-30,de000dfk0b21,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-576-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,1 576 20 30,1.576,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,7% 20/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 7 20 28,DFK0B7,https://www.boerse-frankfurt.de/anleihe/de000dfk0b70-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-7-20-28,de000dfk0b70,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-7-20-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 7 20 28,0.7,20,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,7% 20/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 7 20 28,DFK0B7,https://www.boerse-frankfurt.de/anleihe/de000dfk0bd8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-7-20-28,de000dfk0bd8,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-7-20-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 7 20 28,0.7,20,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,22% 20/26",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 22 20 26,DFK0B8,https://www.boerse-frankfurt.de/anleihe/de000dfk0b88-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-22-20-26,de000dfk0b88,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-22-20-26,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 22 20 26,0.22,20,26,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,39% 20/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 39 20 28,DFK0B9,https://www.boerse-frankfurt.de/anleihe/de000dfk0b96-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-39-20-28,de000dfk0b96,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-39-20-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 39 20 28,0.39,20,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 1,06% 20/32",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 1 06 20 32,DFK0BG,https://www.boerse-frankfurt.de/anleihe/de000dfk0bg1-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-06-20-32,de000dfk0bg1,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-06-20-32,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,1 06 20 32,1.06,20,32,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,43% 20/29",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 43 20 29,DFK0CB,https://www.boerse-frankfurt.de/anleihe/de000dfk0cb0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-43-20-29,de000dfk0cb0,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-43-20-29,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 43 20 29,0.43,20,29,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,785% 20/34",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 785 20 34,DFK0CD,https://www.boerse-frankfurt.de/anleihe/de000dfk0cd6-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-785-20-34,de000dfk0cd6,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-785-20-34,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 785 20 34,0.785,20,34,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,27% 20/26",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 27 20 26,DFK0CF,https://www.boerse-frankfurt.de/anleihe/de000dfk0cf1-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-27-20-26,de000dfk0cf1,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-27-20-26,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 27 20 26,0.27,20,26,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,46% 20/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 46 20 28,DFK0CG,https://www.boerse-frankfurt.de/anleihe/de000dfk0cg9-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-46-20-28,de000dfk0cg9,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-46-20-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 46 20 28,0.46,20,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,46% 20/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 46 20 28,DFK0CG,https://www.boerse-frankfurt.de/anleihe/de000dfk0by4-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-46-20-28,de000dfk0by4,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-46-20-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 46 20 28,0.46,20,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,32% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 32 20 30,DFK0CH,https://www.boerse-frankfurt.de/anleihe/de000dfk0ch7-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-32-20-30,de000dfk0ch7,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-32-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 32 20 30,0.32,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,26% 20/29",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 26 20 29,DFK0CK,https://www.boerse-frankfurt.de/anleihe/de000dfk0ck1-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-26-20-29,de000dfk0ck1,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-26-20-29,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 26 20 29,0.26,20,29,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,3% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 3 20 30,DFK0CL,https://www.boerse-frankfurt.de/anleihe/de000dfk0cl9-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-3-20-30,de000dfk0cl9,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-3-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 3 20 30,0.3,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,3% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 3 20 30,DFK0CL,https://www.boerse-frankfurt.de/anleihe/de000dfk0d52-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-3-20-30,de000dfk0d52,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-3-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 3 20 30,0.3,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,3% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 3 20 30,DFK0CL,https://www.boerse-frankfurt.de/anleihe/de000dfk0f19-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-3-20-30,de000dfk0f19,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-3-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 3 20 30,0.3,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,3% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 3 20 30,DFK0CL,https://www.boerse-frankfurt.de/anleihe/de000dd5aud2-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-3-20-30,de000dd5aud2,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-3-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 3 20 30,0.3,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,3% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 3 20 30,DFK0CL,https://www.boerse-frankfurt.de/anleihe/de000dda0xm7-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-3-20-30,de000dda0xm7,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-3-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 3 20 30,0.3,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,34% 20/31",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 34 20 31,DFK0CM,https://www.boerse-frankfurt.de/anleihe/de000dfk0cm7-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-34-20-31,de000dfk0cm7,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-34-20-31,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 34 20 31,0.34,20,31,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 1,58% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 1 58 20 30,DFK0CN,https://www.boerse-frankfurt.de/anleihe/de000dfk0cn5-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-58-20-30,de000dfk0cn5,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-1-58-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,1 58 20 30,1.58,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,75% 20/32",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 75 20 32,DFK0CQ,https://www.boerse-frankfurt.de/anleihe/de000dfk0cq8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-75-20-32,de000dfk0cq8,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-75-20-32,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 75 20 32,0.75,20,32,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,8% 20/27",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 8 20 27,DFK0CS,https://www.boerse-frankfurt.de/anleihe/de000dfk0cs4-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-8-20-27,de000dfk0cs4,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-8-20-27,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 8 20 27,0.8,20,27,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,85% 20/32",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 85 20 32,DFK0CU,https://www.boerse-frankfurt.de/anleihe/de000dfk0cu0-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-85-20-32,de000dfk0cu0,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-85-20-32,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 85 20 32,0.85,20,32,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,35% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 35 20 30,DFK0CV,https://www.boerse-frankfurt.de/anleihe/de000dfk0cv8-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-35-20-30,de000dfk0cv8,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-35-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 35 20 30,0.35,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,35% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 35 20 30,DFK0CV,https://www.boerse-frankfurt.de/anleihe/de000dfk0ev4-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-35-20-30,de000dfk0ev4,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-35-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 35 20 30,0.35,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,35% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 35 20 30,DFK0CV,https://www.boerse-frankfurt.de/anleihe/de000dda0w97-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-35-20-30,de000dda0w97,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-35-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 35 20 30,0.35,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,42% 20/28",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 42 20 28,DFK0CX,https://www.boerse-frankfurt.de/anleihe/de000dfk0cx4-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-42-20-28,de000dfk0cx4,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-42-20-28,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 42 20 28,0.42,20,28,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,8% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 8 20 30,DFK0D4,https://www.boerse-frankfurt.de/anleihe/de000dfk0d45-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-8-20-30,de000dfk0d45,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-8-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 8 20 30,0.8,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,8% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 8 20 30,DFK0D4,https://www.boerse-frankfurt.de/anleihe/de000dda0yj1-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-8-20-30,de000dda0yj1,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-8-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 8 20 30,0.8,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,8% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 8 20 30,DFK0D4,https://www.boerse-frankfurt.de/anleihe/de000dda0ze9-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-8-20-30,de000dda0ze9,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-8-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 8 20 30,0.8,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,5% 20/31",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 5 20 31,DFK0D6,https://www.boerse-frankfurt.de/anleihe/de000dfk0d60-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-5-20-31,de000dfk0d60,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-5-20-31,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 5 20 31,0.5,20,31,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,5% 20/31",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 5 20 31,DFK0D6,https://www.boerse-frankfurt.de/anleihe/de000dda0xj3-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-5-20-31,de000dda0xj3,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-5-20-31,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 5 20 31,0.5,20,31,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,75% 20/35",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 75 20 35,DFK0D7,https://www.boerse-frankfurt.de/anleihe/de000dfk0d78-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-75-20-35,de000dfk0d78,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-75-20-35,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 75 20 35,0.75,20,35,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,4% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 4 20 30,DFK0D8,https://www.boerse-frankfurt.de/anleihe/de000dfk0d86-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-4-20-30,de000dfk0d86,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-4-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 4 20 30,0.4,20,30,0
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,4% 20/30",dz bank ag deutsche zentral genossenschaftsbank frankfurt am main 0 4 20 30,DFK0D8,https://www.boerse-frankfurt.de/anleihe/de000dfk0c79-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-4-20-30,de000dfk0c79,dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-4-20-30,dz bank ag deutsche zentral genossenschaftsbank frankfurt am main,0 4 20 30,0.4,20,30,0
